id,name,tmz,trt,monoisotopic,cas,subid
CP1099,TCDD,322.8939,12.8329,319.8965,1746-01-6,3
CP1100,TCDF,305.8986,11.7895,303.9016,51207-31-9,0
CP1100,TCDF,303.9017,11.7895,303.9016,51207-31-9,1
CP1100,TCDF,307.8956,11.7895,303.9016,51207-31-9,2
CP1100,TCDF,306.9017,11.7895,303.9016,51207-31-9,3
CP1101,"1,2,3,7,8-PeCDD",355.8548,14.378,353.8576,40321-76-4,0
CP1101,"1,2,3,7,8-PeCDD",353.8577,14.378,353.8576,40321-76-4,1
CP1101,"1,2,3,7,8-PeCDD",357.8518,14.378,353.8576,40321-76-4,2
CP1101,"1,2,3,7,8-PeCDD",359.8487,14.378,353.8576,40321-76-4,3
CP1102,"1,2,3,7,8-PeCDF",335.9045,13.6179,337.8627,57117-41-6,0
CP1102,"1,2,3,7,8-PeCDF",341.8554,13.6179,337.8627,57117-41-6,1
CP1102,"1,2,3,7,8-PeCDF",339.8589,13.6179,337.8627,57117-41-6,2
CP1102,"1,2,3,7,8-PeCDF",337.8628,13.6179,337.8627,57117-41-6,3
CP1103,"2,3,4,7,8-PENTACHLORODIBENZOFURAN",339.8598,13.6583,337.8627,57117-31-4,0
CP1103,"2,3,4,7,8-PENTACHLORODIBENZOFURAN",337.8628,13.6583,337.8627,57117-31-4,1
CP1103,"2,3,4,7,8-PENTACHLORODIBENZOFURAN",341.8568,13.6583,337.8627,57117-31-4,2
CP1103,"2,3,4,7,8-PENTACHLORODIBENZOFURAN",343.8537,13.6583,337.8627,57117-31-4,3
CP1104,"1,2,3,4,7,8-HxCDD",389.8162,16.4444,387.8186,39227-28-6,0
CP1104,"1,2,3,4,7,8-HxCDD",391.8131,16.4444,387.8186,39227-28-6,1
CP1104,"1,2,3,4,7,8-HxCDD",387.819,16.4444,387.8186,39227-28-6,2
CP1104,"1,2,3,4,7,8-HxCDD",393.8097,16.4444,387.8186,39227-28-6,3
CP1105,"1,2,3,6,7,8-HXCDD",389.8162,16.7012,387.8186,57653-85-7,0
CP1105,"1,2,3,6,7,8-HXCDD",391.8131,16.7012,387.8186,57653-85-7,1
CP1105,"1,2,3,6,7,8-HXCDD",387.819,16.7012,387.8186,57653-85-7,2
CP1105,"1,2,3,6,7,8-HXCDD",393.8097,16.7012,387.8186,57653-85-7,3
CP1106,"1,2,3,7,8,9-HxCDD",389.8162,16.8191,387.8186,19408-74-3,0
CP1106,"1,2,3,7,8,9-HxCDD",391.8131,16.8191,387.8186,19408-74-3,1
CP1106,"1,2,3,7,8,9-HxCDD",387.819,16.8191,387.8186,19408-74-3,2
CP1106,"1,2,3,7,8,9-HxCDD",393.8097,16.8191,387.8186,19408-74-3,3
CP1107,"1,2,3,4,7,8-Hexachlorodibenzofuran",373.8213,15.8566,371.8237,55684-94-1,0
CP1107,"1,2,3,4,7,8-Hexachlorodibenzofuran",375.8182,15.8566,371.8237,55684-94-1,1
CP1107,"1,2,3,4,7,8-Hexachlorodibenzofuran",371.8241,15.8566,371.8237,55684-94-1,2
CP1107,"1,2,3,4,7,8-Hexachlorodibenzofuran",377.8151,15.8566,371.8237,55684-94-1,3
CP1108,"1,2,3,6,7,8-HxCDF",373.8213,16.2667,371.8237,57117-44-9,0
CP1108,"1,2,3,6,7,8-HxCDF",375.8182,16.2667,371.8237,57117-44-9,1
CP1108,"1,2,3,6,7,8-HxCDF",371.8241,16.2667,371.8237,57117-44-9,2
CP1108,"1,2,3,6,7,8-HxCDF",377.8151,16.2667,371.8237,57117-44-9,3
CP1109,"1,2,3,7,8,9-HxCDF",373.8213,16.8436,371.8237,72918-21-9,0
CP1109,"1,2,3,7,8,9-HxCDF",375.8182,16.8436,371.8237,72918-21-9,1
CP1109,"1,2,3,7,8,9-HxCDF",371.8241,16.8436,371.8237,72918-21-9,2
CP1109,"1,2,3,7,8,9-HxCDF",377.8151,16.8436,371.8237,72918-21-9,3
CP1110,"2,3,4,6,7,8-HxCDF",373.8213,16.984,371.8237,60851-34-5,0
CP1110,"2,3,4,6,7,8-HxCDF",375.8182,16.984,371.8237,60851-34-5,1
CP1110,"2,3,4,6,7,8-HxCDF",371.8241,16.984,371.8237,60851-34-5,2
CP1110,"2,3,4,6,7,8-HxCDF",377.8151,16.984,371.8237,60851-34-5,3
CP1111,"1,2,3,4,6,7,8-HpCDD",421.7979,17.8154,421.7796,35822-46-9,0
CP1111,"1,2,3,4,6,7,8-HpCDD",429.6976,17.8154,421.7796,35822-46-9,1
CP1111,"1,2,3,4,6,7,8-HpCDD",423.6484,17.8154,421.7796,35822-46-9,2
CP1111,"1,2,3,4,6,7,8-HpCDD",425.6465,17.8154,421.7796,35822-46-9,3
CP1112,"1,2,3,4,6,7,8-HpCDF",405.7845,16.0117,405.7847,38998-75-3,0
CP1112,"1,2,3,4,6,7,8-HpCDF",403.7865,16.0117,405.7847,38998-75-3,1
CP1112,"1,2,3,4,6,7,8-HpCDF",407.7822,16.0117,405.7847,38998-75-3,2
CP1112,"1,2,3,4,6,7,8-HpCDF",401.7887,16.0117,405.7847,38998-75-3,3
CP1113,"1,2,3,4,7,8,9-HpCDF",405.7845,16.7717,405.7847,55673-89-7,0
CP1113,"1,2,3,4,7,8,9-HpCDF",403.7865,16.7717,405.7847,55673-89-7,1
CP1113,"1,2,3,4,7,8,9-HpCDF",407.7822,16.7717,405.7847,55673-89-7,2
CP1113,"1,2,3,4,7,8,9-HpCDF",401.7887,16.7717,405.7847,55673-89-7,3
CP1114,"1,2,3,4,6,8,9-HpCDF",405.7845,17.8806,405.7847,69698-58-4,0
CP1114,"1,2,3,4,6,8,9-HpCDF",403.7865,17.8806,405.7847,69698-58-4,1
CP1114,"1,2,3,4,6,8,9-HpCDF",407.7822,17.8806,405.7847,69698-58-4,2
CP1114,"1,2,3,4,6,8,9-HpCDF",401.7887,17.8806,405.7847,69698-58-4,3
CP1115,OCDD,458.8721,19.0981,455.7407,3268-87-9,0
CP1115,OCDD,436.4082,19.0981,455.7407,3268-87-9,1
CP1115,OCDD,449.7392,19.0981,455.7407,3268-87-9,2
CP1115,OCDD,431.3833,19.0981,455.7407,3268-87-9,3
CP1116,OCDF,444.1823,18.9333,439.7457,39001-02-0,0
CP1116,OCDF,446.3751,18.9333,439.7457,39001-02-0,1
CP1116,OCDF,442.7188,18.9333,439.7457,39001-02-0,2
CP1116,OCDF,439.75,18.9333,439.7457,39001-02-0,3
CP1117,PBB-153,467.6996,18.2124,621.5413,59080-40-9,0
CP1117,PBB-153,627.5368,18.2124,621.5413,59080-40-9,1
CP1117,PBB-153,546.6187,18.2124,621.5413,59080-40-9,2
CP1117,PBB-153,548.6167,18.2124,621.5413,59080-40-9,3
CP1118,parlar26,158.9764,10.3477,409.8291,142534-71-2,0
CP1118,parlar26,340.88,10.3477,409.8291,142534-71-2,1
CP1118,parlar26,328.8801,10.3477,409.8291,142534-71-2,2
CP1118,parlar26,304.9034,10.3477,409.8291,142534-71-2,3
CP1119,parlar50,158.9763,10.7912,443.7901,66860-80-8,0
CP1119,parlar50,278.8877,10.7912,443.7901,66860-80-8,1
CP1119,parlar50,338.8644,10.7912,443.7901,66860-80-8,2
CP1119,parlar50,374.841,10.7912,443.7901,66860-80-8,3
CP1120,parlar62,158.9763,12.4049,443.7901,154159-06-5,0
CP1120,parlar62,278.8877,12.4049,443.7901,154159-06-5,1
CP1120,parlar62,338.8644,12.4049,443.7901,154159-06-5,2
CP1120,parlar62,374.841,12.4049,443.7901,154159-06-5,3
CP1121,PFHxA,313.9818,14.2535,313.98008,307-24-4,0
CP1121,PFHxA,131.0494,14.2535,313.98008,307-24-4,1
CP1121,PFHxA,280.1628,14.2535,313.98008,307-24-4,2
CP1121,PFHxA,279.1595,14.2535,313.98008,307-24-4,3
CP1122,PFNA,130.9218,5.928,463.9705,375-95-1,0
CP1122,PFNA,218.9111,5.928,463.9705,375-95-1,1
CP1122,PFNA,268.7883,5.928,463.9705,375-95-1,2
CP1122,PFNA,132.9607,5.928,463.9705,375-95-1,3
CP2002,Azinphos ethyl,132.0445,15.1056,345.0371,2642-71-9,0
CP2002,Azinphos ethyl,104.0495,15.1056,345.0371,2642-71-9,1
CP2002,Azinphos ethyl,137.0056,15.1056,345.0371,2642-71-9,2
CP2002,Azinphos ethyl,133.0477,15.1056,345.0371,2642-71-9,3
CP2003,Azinphos methyl,317.0054,10.2918,317.0058,86-50-0,0
CP2003,Azinphos methyl,105.0697,10.2918,317.0058,86-50-0,1
CP2003,Azinphos methyl,318.0136,10.2918,317.0058,86-50-0,2
CP2003,Azinphos methyl,319.0027,10.2918,317.0058,86-50-0,3
CP2004,Chlorpyrifos,257.8943,7.9717,348.9263,2921-88-2,0
CP2004,Chlorpyrifos,196.9197,7.9717,348.9263,2921-88-2,1
CP2004,Chlorpyrifos,198.9167,7.9717,348.9263,2921-88-2,2
CP2004,Chlorpyrifos,259.8912,7.9717,348.9263,2921-88-2,3
CP2005,Chlorpyrifos methyl,320.8968,12.8309,320.895,5598-13-0,0
CP2005,Chlorpyrifos methyl,316.9034,12.8309,320.895,5598-13-0,1
CP2005,Chlorpyrifos methyl,318.9005,12.8309,320.895,5598-13-0,2
CP2005,Chlorpyrifos methyl,314.9062,12.8309,320.895,5598-13-0,3
CP2006,Diazinon,304.1008,6.4956,304.101,333-41-5,0
CP2006,Diazinon,179.1175,6.4956,304.101,333-41-5,1
CP2006,Diazinon,137.0706,6.4956,304.101,333-41-5,2
CP2006,Diazinon,199.0627,6.4956,304.101,333-41-5,3
CP2007,EPN,323.0371,13.2276,323.0381,2104-64-5,0
CP2007,EPN,156.9871,13.2276,323.0381,2104-64-5,1
CP2007,EPN,141.0099,13.2276,323.0381,2104-64-5,2
CP2007,EPN,159.0204,13.2276,323.0381,2104-64-5,3
CP2008,Fenitrothion,277.0169,7.7035,277.0174,122-14-5,0
CP2008,Fenitrothion,260.0142,7.7035,277.0174,122-14-5,1
CP2008,Fenitrothion,261.0176,7.7035,277.0174,122-14-5,2
CP2008,Fenitrothion,278.0201,7.7035,277.0174,122-14-5,3
CP2009,Isazophos,313.041,6.6498,313.0417,42509-80-8,0
CP2009,Isazophos,118.9879,6.6498,313.0417,42509-80-8,1
CP2009,Isazophos,119.9957,6.6498,313.0417,42509-80-8,2
CP2009,Isazophos,120.9849,6.6498,313.0417,42509-80-8,3
CP2010,Phosalone,366.9864,14.1304,366.9868,2310-17-0,0
CP2010,Phosalone,182.0001,14.1304,366.9868,2310-17-0,1
CP2010,Phosalone,183.9972,14.1304,366.9868,2310-17-0,2
CP2010,Phosalone,121.0411,14.1304,366.9868,2310-17-0,3
CP2011,Phosmet,160.0393,13.1232,316.9945,732-11-6,0
CP2011,Phosmet,316.0063,13.1232,316.9945,732-11-6,1
CP2011,Phosmet,161.0427,13.1232,316.9945,732-11-6,2
CP2011,Phosmet,319.0065,13.1232,316.9945,732-11-6,3
CP2012,Pirimiphos ethyl,333.127,8.4267,333.1276,23505-41-1,0
CP2012,Pirimiphos ethyl,168.0589,8.4267,333.1276,23505-41-1,1
CP2012,Pirimiphos ethyl,318.1041,8.4267,333.1276,23505-41-1,2
CP2012,Pirimiphos ethyl,180.1131,8.4267,333.1276,23505-41-1,3
CP2013,Pirimiphos methyl,305.0957,7.6675,305.0963,29232-93-7,0
CP2013,Pirimiphos methyl,290.0734,7.6675,305.0963,29232-93-7,1
CP2013,Pirimiphos methyl,276.0576,7.6675,305.0963,29232-93-7,2
CP2013,Pirimiphos methyl,180.1133,7.6675,305.0963,29232-93-7,3
CP2014,Pyraclofos,360.0466,15.4674,360.0464,89784-60-1,0
CP2014,Pyraclofos,194.0242,15.4674,360.0464,89784-60-1,1
CP2014,Pyraclofos,138.0104,15.4674,360.0464,89784-60-1,2
CP2014,Pyraclofos,362.0432,15.4674,360.0464,89784-60-1,3
CP2015,Pyrazophos,373.0857,15.0571,373.0861,13457-18-6,0
CP2015,Pyrazophos,221.0797,15.0571,373.0861,13457-18-6,1
CP2015,Pyrazophos,232.1084,15.0571,373.0861,13457-18-6,2
CP2015,Pyrazophos,237.057,15.0571,373.0861,13457-18-6,3
CP2016,Pyridaphenthion,340.0642,13.0333,340.0647,119-12-0,0
CP2016,Pyridaphenthion,199.0865,13.0333,340.0647,119-12-0,1
CP2016,Pyridaphenthion,96.9506,13.0333,340.0647,119-12-0,2
CP2016,Pyridaphenthion,340.0644,13.0333,340.0647,119-12-0,3
CP2017,Quinalphos,298.0533,8.9549,298.0541,13593-03-8,0
CP2017,Quinalphos,156.068,8.9549,298.0541,13593-03-8,1
CP2017,Quinalphos,118.0524,8.9549,298.0541,13593-03-8,2
CP2017,Quinalphos,157.0757,8.9549,298.0541,13593-03-8,3
CP2018,Aldrin,361.8751,8.5008,361.8757,309-00-2,0
CP2018,Aldrin,262.8565,8.5008,361.8757,309-00-2,1
CP2018,Aldrin,264.8535,8.5008,361.8757,309-00-2,2
CP2018,Aldrin,260.8595,8.5008,361.8757,309-00-2,3
CP2019,a-BHC,180.937,5.9401,287.8601,319-84-6,0
CP2019,a-BHC,182.9338,5.9401,287.8601,319-84-6,1
CP2019,a-BHC,218.9108,5.9401,287.8601,319-84-6,2
CP2019,a-BHC,184.9311,5.9401,287.8601,319-84-6,3
CP2020,b-BHC,180.937,6.2999,287.8601,319-85-7,0
CP2020,b-BHC,182.9338,6.2999,287.8601,319-85-7,1
CP2020,b-BHC,218.9108,6.2999,287.8601,319-85-7,2
CP2020,b-BHC,184.9311,6.2999,287.8601,319-85-7,3
CP2021,g-BHC,180.937,6.3483,287.8601,58-89-9,0
CP2021,g-BHC,182.9338,6.3483,287.8601,58-89-9,1
CP2021,g-BHC,218.9108,6.3483,287.8601,58-89-9,2
CP2021,g-BHC,184.9311,6.3483,287.8601,58-89-9,3
CP2022,d-BHC,180.937,6.7938,287.8601,319-86-8,0
CP2022,d-BHC,182.9338,6.7938,287.8601,319-86-8,1
CP2022,d-BHC,218.9108,6.7938,287.8601,319-86-8,2
CP2022,d-BHC,184.9311,6.7938,287.8601,319-86-8,3
CP2023,Chlorbenside,267.9874,9.2471,267.988,103-17-3,0
CP2023,Chlorbenside,125.015,9.2471,267.988,103-17-3,1
CP2023,Chlorbenside,127.012,9.2471,267.988,103-17-3,2
CP2023,Chlorbenside,126.0183,9.2471,267.988,103-17-3,3
CP2024,cis-Chlordane,405.7969,9.2,405.7978,5103-71-9,0
CP2024,cis-Chlordane,372.8255,9.2,405.7978,5103-71-9,1
CP2024,cis-Chlordane,374.8226,9.2,405.7978,5103-71-9,2
CP2024,cis-Chlordane,376.8197,9.2,405.7978,5103-71-9,3
CP2025,trans-Chlordane,405.7969,9.4571,405.7978,5103-74-2,0
CP2025,trans-Chlordane,372.8255,9.4571,405.7978,5103-74-2,1
CP2025,trans-Chlordane,374.8226,9.4571,405.7978,5103-74-2,2
CP2025,trans-Chlordane,376.8197,9.4571,405.7978,5103-74-2,3
CP2026,Chlorfenson (Ovex),301.9567,9.7993,301.9571,80-33-1,0
CP2026,Chlorfenson (Ovex),174.9614,9.7993,301.9571,80-33-1,1
CP2026,Chlorfenson (Ovex),110.9995,9.7993,301.9571,80-33-1,2
CP2026,Chlorfenson (Ovex),176.9583,9.7993,301.9571,80-33-1,3
CP2027,Chloroneb,205.9897,4.9176,205.9901,2675-77-6,0
CP2027,Chloroneb,190.9662,4.9176,205.9901,2675-77-6,1
CP2027,Chloroneb,192.9632,4.9176,205.9901,2675-77-6,2
CP2027,Chloroneb,207.9867,4.9176,205.9901,2675-77-6,3
CP2028,"2,4'-DDD",235.0079,10.1695,317.9537,53-19-0,0
CP2028,"2,4'-DDD",237.0049,10.1695,317.9537,53-19-0,1
CP2028,"2,4'-DDD",165.0697,10.1695,317.9537,53-19-0,2
CP2028,"2,4'-DDD",199.0309,10.1695,317.9537,53-19-0,3
CP2029,"4,4'-DDD",235.0079,11.0206,317.9537,72-54-8,0
CP2029,"4,4'-DDD",237.0049,11.0206,317.9537,72-54-8,1
CP2029,"4,4'-DDD",165.0697,11.0206,317.9537,72-54-8,2
CP2029,"4,4'-DDD",199.0309,11.0206,317.9537,72-54-8,3
CP2030,"2,4'-DDE",246.0008,9.2988,315.938,3424-82-6,0
CP2030,"2,4'-DDE",247.9979,9.2988,315.938,3424-82-6,1
CP2030,"2,4'-DDE",317.9357,9.2988,315.938,3424-82-6,2
CP2030,"2,4'-DDE",315.9386,9.2988,315.938,3424-82-6,3
CP2031,"4,4'-DDE",246.0008,10.0315,315.938,72-55-9,0
CP2031,"4,4'-DDE",247.9979,10.0315,315.938,72-55-9,1
CP2031,"4,4'-DDE",317.9357,10.0315,315.938,72-55-9,2
CP2031,"4,4'-DDE",315.9386,10.0315,315.938,72-55-9,3
CP2032,"2,4'-DDT",235.0076,11.0206,351.9147,789-02-6,0
CP2032,"2,4'-DDT",237.0046,11.0206,351.9147,789-02-6,1
CP2032,"2,4'-DDT",165.0696,11.0206,351.9147,789-02-6,2
CP2032,"2,4'-DDT",236.0108,11.0206,351.9147,789-02-6,3
CP2033,"4,4'-DDT",235.0076,11.9223,351.9147,50-29-3,0
CP2033,"4,4'-DDT",237.0046,11.9223,351.9147,50-29-3,1
CP2033,"4,4'-DDT",165.0696,11.9223,351.9147,50-29-3,2
CP2033,"4,4'-DDT",236.0108,11.9223,351.9147,50-29-3,3
CP2034,"4,4'-Dichlorobenzophenone",249.9948,8.2727,249.9952,90-98-2,0
CP2034,"4,4'-Dichlorobenzophenone",138.9945,8.2727,249.9952,90-98-2,1
CP2034,"4,4'-Dichlorobenzophenone",140.9914,8.2727,249.9952,90-98-2,2
CP2034,"4,4'-Dichlorobenzophenone",215.0259,8.2727,249.9952,90-98-2,3
CP2035,Dieldrin,377.8691,9.7656,377.8706,60-57-1,0
CP2035,Dieldrin,376.8658,9.7656,377.8706,60-57-1,1
CP2035,Dieldrin,260.8548,9.7656,377.8706,60-57-1,2
CP2035,Dieldrin,241.8936,9.7656,377.8706,60-57-1,3
CP2036,Endosulfan I,194.953,10.7892,403.8169,959-98-8,0
CP2036,Endosulfan I,337.9201,10.7892,403.8169,959-98-8,1
CP2036,Endosulfan I,339.9173,10.7892,403.8169,959-98-8,2
CP2036,Endosulfan I,341.9143,10.7892,403.8169,959-98-8,3
CP2037,Endosulfan II,337.9202,9.392,403.8169,33213-65-9,0
CP2037,Endosulfan II,335.9232,9.392,403.8169,33213-65-9,1
CP2037,Endosulfan II,339.9169,9.392,403.8169,33213-65-9,2
CP2037,Endosulfan II,341.9144,9.392,403.8169,33213-65-9,3
CP2038,Endosulfan ether,339.8547,6.9667,339.855,3369-52-6,0
CP2038,Endosulfan ether,240.8956,6.9667,339.855,3369-52-6,1
CP2038,Endosulfan ether,238.8985,6.9667,339.855,3369-52-6,2
CP2038,Endosulfan ether,236.8409,6.9667,339.855,3369-52-6,3
CP2039,Endosulfan sulfate,226.8985,11.7326,419.8118,1031-07-8,0
CP2039,Endosulfan sulfate,228.8957,11.7326,419.8118,1031-07-8,1
CP2039,Endosulfan sulfate,271.8099,11.7326,419.8118,1031-07-8,2
CP2039,Endosulfan sulfate,240.8958,11.7326,419.8118,1031-07-8,3
CP2040,Endrin,316.941,12.4434,377.8706,72-20-8,0
CP2040,Endrin,85.9734,12.4434,377.8706,72-20-8,1
CP2040,Endrin,262.9424,12.4434,377.8706,72-20-8,2
CP2040,Endrin,249.9824,12.4434,377.8706,72-20-8,3
CP2041,Endrin aldehyde,316.941,11.6023,377.8706,7421-93-4,0
CP2041,Endrin aldehyde,85.9734,11.6023,377.8706,7421-93-4,1
CP2041,Endrin aldehyde,344.8986,11.6023,377.8706,7421-93-4,2
CP2041,Endrin aldehyde,249.9824,11.6023,377.8706,7421-93-4,3
CP2042,Endrin ketone,316.9035,12.8467,377.8706,53494-70-5,0
CP2042,Endrin ketone,318.9004,12.8467,377.8706,53494-70-5,1
CP2042,Endrin ketone,314.9065,12.8467,377.8706,53494-70-5,2
CP2042,Endrin ketone,320.8974,12.8467,377.8706,53494-70-5,3
CP2043,Ethylan,223.0423,21.9653,306.0942,72-56-0,0
CP2043,Ethylan,225.0674,21.9653,306.0942,72-56-0,1
CP2043,Ethylan,179.0257,21.9653,306.0942,72-56-0,2
CP2043,Ethylan,306.097,21.9653,306.0942,72-56-0,3
CP2044,Fenson,267.9956,8.3639,267.9961,80-38-6,0
CP2044,Fenson,141.0004,8.3639,267.9961,80-38-6,1
CP2044,Fenson,98.9995,8.3639,267.9961,80-38-6,2
CP2044,Fenson,269.993,8.3639,267.9961,80-38-6,3
CP2045,Heptachlor,369.8198,7.3662,369.8211,76-44-8,0
CP2045,Heptachlor,271.8101,7.3662,369.8211,76-44-8,1
CP2045,Heptachlor,273.8072,7.3662,369.8211,76-44-8,2
CP2045,Heptachlor,269.8131,7.3662,369.8211,76-44-8,3
CP2046,Heptachlor epoxide (isomer B),385.8154,8.7011,385.816,1024-57-3,0
CP2046,Heptachlor epoxide (isomer B),352.8441,8.7011,385.816,1024-57-3,1
CP2046,Heptachlor epoxide (isomer B),354.8409,8.7011,385.816,1024-57-3,2
CP2046,Heptachlor epoxide (isomer B),350.8469,8.7011,385.816,1024-57-3,3
CP2047,Hexachlorobenzene,281.8125,5.985,281.8131,118-74-1,0
CP2047,Hexachlorobenzene,283.8099,5.985,281.8131,118-74-1,1
CP2047,Hexachlorobenzene,285.807,5.985,281.8131,118-74-1,2
CP2047,Hexachlorobenzene,287.8041,5.985,281.8131,118-74-1,3
CP2048,Isodrin,361.8747,14.1125,361.876,465-73-6,0
CP2048,Isodrin,376.8981,14.1125,361.876,465-73-6,1
CP2048,Isodrin,374.9005,14.1125,361.876,465-73-6,2
CP2048,Isodrin,378.895,14.1125,361.876,465-73-6,3
CP2049,"2,4'-Methoxychlor",344.0143,3.7643,344.0138,30667-99-3,0
CP2049,"2,4'-Methoxychlor",341.0179,3.7643,344.0138,30667-99-3,1
CP2049,"2,4'-Methoxychlor",342.0175,3.7643,344.0138,30667-99-3,2
CP2049,"2,4'-Methoxychlor",343.0142,3.7643,344.0138,30667-99-3,3
CP2050,"4,4'-Methoxychlor olefin",308.0365,11.7258,308.0371,2132-70-9,0
CP2050,"4,4'-Methoxychlor olefin",238.0991,11.7258,308.0371,2132-70-9,1
CP2050,"4,4'-Methoxychlor olefin",310.0339,11.7258,308.0371,2132-70-9,2
CP2050,"4,4'-Methoxychlor olefin",311.0371,11.7258,308.0371,2132-70-9,3
CP2051,Mirex,271.81,14.4076,539.6262,2385-85-5,0
CP2051,Mirex,269.8129,14.4076,539.6262,2385-85-5,1
CP2051,Mirex,273.807,14.4076,539.6262,2385-85-5,2
CP2051,Mirex,275.804,14.4076,539.6262,2385-85-5,3
CP2052,cis-Nonachlor,439.7579,9.5334,439.7588,5103-73-1,0
CP2052,cis-Nonachlor,408.7842,9.5334,439.7588,5103-73-1,1
CP2052,cis-Nonachlor,406.7873,9.5334,439.7588,5103-73-1,2
CP2052,cis-Nonachlor,410.7812,9.5334,439.7588,5103-73-1,3
CP2053,trans-Nonachlor,439.758,10.897,439.7588,39765-80-5,0
CP2053,trans-Nonachlor,408.7842,10.897,439.7588,39765-80-5,1
CP2053,trans-Nonachlor,406.7873,10.897,439.7588,39765-80-5,2
CP2053,trans-Nonachlor,410.7812,10.897,439.7588,39765-80-5,3
CP2054,Pentachloroanisole,277.8621,6.0471,277.8626,1825-21-4,0
CP2054,Pentachloroanisole,236.8409,6.0471,277.8626,1825-21-4,1
CP2054,Pentachloroanisole,264.8362,6.0471,277.8626,1825-21-4,2
CP2054,Pentachloroanisole,279.8595,6.0471,277.8626,1825-21-4,3
CP2055,Pentachlorothioanisole,293.8397,7.7439,293.8398,1825-19-0,0
CP2055,Pentachlorothioanisole,295.8367,7.7439,293.8398,1825-19-0,1
CP2055,Pentachlorothioanisole,297.8337,7.7439,293.8398,1825-19-0,2
CP2055,Pentachlorothioanisole,245.8444,7.7439,293.8398,1825-19-0,3
CP2056,Tetradifon,353.8838,13.9473,353.8842,116-29-0,0
CP2056,Tetradifon,158.9665,13.9473,353.8842,116-29-0,1
CP2056,Tetradifon,228.8858,13.9473,353.8842,116-29-0,2
CP2056,Tetradifon,226.8888,13.9473,353.8842,116-29-0,3
CP2057,Chlorothalonil,263.8465,6.3438,263.8816,1897-45-6,0
CP2057,Chlorothalonil,268.8407,6.3438,263.8816,1897-45-6,1
CP2057,Chlorothalonil,272.8469,6.3438,263.8816,1897-45-6,2
CP2057,Chlorothalonil,269.8375,6.3438,263.8816,1897-45-6,3
CP2058,Dichlofluanid,123.0442,14.2966,331.9623,1085-98-9,0
CP2058,Dichlofluanid,167.034,14.2966,331.9623,1085-98-9,1
CP2058,Dichlofluanid,124.0475,14.2966,331.9623,1085-98-9,2
CP2058,Dichlofluanid,168.0373,14.2966,331.9623,1085-98-9,3
CP2059,Dichloran,205.9644,6.1593,205.965,99-30-9,0
CP2059,Dichloran,175.9664,6.1593,205.965,99-30-9,1
CP2059,Dichloran,177.9634,6.1593,205.965,99-30-9,2
CP2059,Dichloran,207.9614,6.1593,205.965,99-30-9,3
CP2060,"3,4-Dichloroaniline",160.9795,4.3522,160.9799,95-76-1,0
CP2060,"3,4-Dichloroaniline",161.9686,4.3522,160.9799,95-76-1,1
CP2060,"3,4-Dichloroaniline",107.9762,4.3522,160.9799,95-76-1,2
CP2060,"3,4-Dichloroaniline",108.984,4.3522,160.9799,95-76-1,3
CP2061,Dichlobenil,170.9636,4.0378,170.9643,1194-65-6,0
CP2061,Dichlobenil,172.9607,4.0378,170.9643,1194-65-6,1
CP2061,Dichlobenil,100.0181,4.0378,170.9643,1194-65-6,2
CP2061,Dichlobenil,164.0009,4.0378,170.9643,1194-65-6,3
CP2062,Diphenylamine,169.0885,5.5408,169.0891,122-39-4,0
CP2062,Diphenylamine,168.0808,5.5408,169.0891,122-39-4,1
CP2062,Diphenylamine,167.0733,5.5408,169.0891,122-39-4,2
CP2062,Diphenylamine,170.0921,5.5408,169.0891,122-39-4,3
CP2063,Ethalfluralin,333.0927,5.6138,333.0936,55283-68-6,0
CP2063,Ethalfluralin,276.059,5.6138,333.0936,55283-68-6,1
CP2063,Ethalfluralin,316.09,5.6138,333.0936,55283-68-6,2
CP2063,Ethalfluralin,277.0624,5.6138,333.0936,55283-68-6,3
CP2064,Fluchloralin,306.0697,6.5181,355.0547,33245-39-5,0
CP2064,Fluchloralin,307.073,6.5181,355.0547,33245-39-5,1
CP2064,Fluchloralin,326.0151,6.5181,355.0547,33245-39-5,2
CP2064,Fluchloralin,327.0182,6.5181,355.0547,33245-39-5,3
CP2065,Isopropalin,309.1682,8.5053,309.1689,33820-53-0,0
CP2065,Isopropalin,238.0828,8.5053,309.1689,33820-53-0,1
CP2065,Isopropalin,280.13,8.5053,309.1689,33820-53-0,2
CP2065,Isopropalin,264.135,8.5053,309.1689,33820-53-0,3
CP2066,Nitralin,274.0134,12.6726,345.0995,4726-14-1,0
CP2066,Nitralin,316.0602,12.6726,345.0995,4726-14-1,1
CP2066,Nitralin,258.0184,12.6726,345.0995,4726-14-1,2
CP2066,Nitralin,345.0986,12.6726,345.0995,4726-14-1,3
CP2067,"2,4-Dichlorophenyl 4-nitrophenyl ether",282.9799,10.1561,282.9803,1836-75-5,0
CP2067,"2,4-Dichlorophenyl 4-nitrophenyl ether",202.0179,10.1561,282.9803,1836-75-5,1
CP2067,"2,4-Dichlorophenyl 4-nitrophenyl ether",284.9771,10.1561,282.9803,1836-75-5,2
CP2067,"2,4-Dichlorophenyl 4-nitrophenyl ether",204.015,10.1561,282.9803,1836-75-5,3
CP2068,Oxyfluorfen,361.0315,10.2873,361.0329,42874-03-3,0
CP2068,Oxyfluorfen,252.0395,10.2873,361.0329,42874-03-3,1
